,subnum,trial,level,response,correctanswer,age.yrs,correct,rt1,coder,male,g.present,size,size.codable,rt2,base.threshold,motor.threshold,spatial.threshold,motor.effect,spatial.effect,difficulty,movesmin,movesmax,verbalizing,max.diff,min.diff,movestype,prop.moves,movestype.01,year,answered,timeout,difficulty.course,problem1,problem2,problem3,problem4,problem5,problem6,problem7,problem8,problem9,problem10,problem11,problem12,moves
1339,1322,54,8,-1,486,10.48219178,0,10,RESOLVED,0,1,1,1,10,5.275862069,4.419354839,2.568181818,-0.162344508,-0.51322044,2.724137931,21,36,m,5,-10,same,1.161290323,no,y2011,0,1,Threshold and Above,89,61,82,62,99,24,69,0,0,0,0,0,31
1340,1322,55,7,343,352,10.48219178,0,8.28,RESOLVED,0,1,1,1,9.52,5.275862069,4.419354839,2.568181818,-0.162344508,-0.51322044,1.724137931,19,33,m,10,-4,same,1.434782609,no,y2011,1,0,Threshold and Above,39,83,87,16,72,55,0,0,0,0,0,0,23
1341,1322,56,7,-1,356,10.48219178,0,10,RESOLVED,0,1,1,1,10,5.275862069,4.419354839,2.568181818,-0.162344508,-0.51322044,1.724137931,15,21,y,-2,-8,skip,0.913043478,skip,y2011,0,1,Threshold and Above,78,14,73,11,96,84,0,0,0,0,0,0,23
1342,1323,1,1,89,39,10.48219178,0,5.28,AS,0,1,2,1,6.48,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-4.666666667,,,,,,,,,y2011,1,0,Below Threshold,25,14,0,0,0,0,0,0,0,0,0,0,4
1343,1323,2,1,99,99,10.48219178,1,5.56,AS,0,1,4,1,6.35,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-4.666666667,,,,,,,,,y2011,1,0,Below Threshold,2,97,0,0,0,0,0,0,0,0,0,0,5
1344,1323,3,1,53,53,10.48219178,1,3.1,AS,0,1,4,1,5.21,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-4.666666667,,,,,,,,,y2011,1,0,Below Threshold,10,43,0,0,0,0,0,0,0,0,0,0,4
1345,1323,4,2,67,67,10.48219178,1,4.04,AS,0,1,4,1,6.34,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-3.666666667,,,,,,,,,y2011,1,0,Below Threshold,41,26,0,0,0,0,0,0,0,0,0,0,6
1346,1323,5,2,54,54,10.48219178,1,3.19,AS,0,1,4,1,4.04,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-3.666666667,,,,,,,,,y2011,1,0,Below Threshold,12,42,0,0,0,0,0,0,0,0,0,0,5
1347,1323,6,2,19,19,10.48219178,1,4.61,AS,0,1,4,1,5.39,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-3.666666667,4,6,1,2,0,same,1.5,no,y2011,1,0,Below Threshold,18,1,0,0,0,0,0,0,0,0,0,0,4
1348,1323,7,3,-1,70,10.48219178,0,10,RESOLVED,0,1,3,1,10,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-2.666666667,,,,,,,,,y2011,0,1,Below Threshold,42,28,0,0,0,0,0,0,0,0,0,0,6
1349,1323,8,3,123,132,10.48219178,0,3.66,RESOLVED,0,1,3,1,5,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-2.666666667,6,8,0,-1,-3,skip,0.888888889,skip,y2011,1,0,Below Threshold,65,67,0,0,0,0,0,0,0,0,0,0,9
1350,1323,9,3,123,132,10.48219178,0,3.98,RESOLVED,0,1,3,1,4.92,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-2.666666667,4,6,0,-3,-5,skip,0.666666667,skip,y2011,1,0,Below Threshold,56,76,0,0,0,0,0,0,0,0,0,0,9
1351,1323,10,2,90,90,10.48219178,1,3.02,RESOLVED,0,1,3,1,5.04,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-3.666666667,,,,,,,,,y2011,1,0,Below Threshold,45,45,0,0,0,0,0,0,0,0,0,0,6
1352,1323,11,2,93,93,10.48219178,1,3.26,RESOLVED,0,1,3,1,4.04,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-3.666666667,3,5,1,1,-1,same,1.25,no,y2011,1,0,Below Threshold,73,20,0,0,0,0,0,0,0,0,0,0,4
1353,1323,12,2,68,68,10.48219178,1,4.6,RESOLVED,0,1,4,1,5.33,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-3.666666667,,,,,,,,,y2011,1,0,Below Threshold,45,23,0,0,0,0,0,0,0,0,0,0,5
1354,1323,13,3,105,105,10.48219178,1,3.56,RESOLVED,0,1,3,1,5.57,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-2.666666667,6,6,0,0,0,same,1,no,y2011,1,0,Below Threshold,22,83,0,0,0,0,0,0,0,0,0,0,6
1355,1323,14,3,161,161,10.48219178,1,3.43,CK,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-2.666666667,6,11,y,4,-1,same,1.571428571,no,y2011,1,0,Below Threshold,64,97,0,0,0,0,0,0,0,0,0,0,7
1356,1323,16,4,232,232,10.48219178,1,4.26,CK,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-1.666666667,7,12,y,3,-2,same,1.333333333,no,y2011,1,0,Below Threshold,81,80,71,0,0,0,0,0,0,0,0,0,9
1357,1323,18,4,186,186,10.48219178,1,4.78,CK,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-1.666666667,7,13,y,2,-4,same,1.181818182,no,y2011,1,0,Below Threshold,99,65,22,0,0,0,0,0,0,0,0,0,11
1358,1323,19,5,129,129,10.48219178,1,5.55,CK,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-0.666666667,7,12,y,2,-3,same,1.2,no,y2011,1,0,Below Threshold,24,34,20,51,0,0,0,0,0,0,0,0,10
1359,1323,20,5,253,253,10.48219178,1,8.13,CK,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,-0.666666667,9,18,y,3,-6,same,1.2,no,y2011,1,0,Below Threshold,95,39,58,61,0,0,0,0,0,0,0,0,15
1360,1323,51,7,300,404,10.48219178,0,6.16,ES,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,1.333333333,16,24,m,-1,-9,skip,0.96,skip,y2011,1,0,Threshold and Above,86,91,96,57,56,18,0,0,0,0,0,0,25
1361,1323,52,8,313,308,10.48219178,0,7.95,ES,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,2.333333333,17,23,m,2,-4,same,1.095238095,no,y2011,1,0,Threshold and Above,51,55,17,49,54,20,62,0,0,0,0,0,21
1362,1323,54,8,-1,423,10.48219178,0,10,ES,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,2.333333333,20,26,y,-1,-7,skip,0.962962963,skip,y2011,0,1,Threshold and Above,64,66,68,74,84,52,15,0,0,0,0,0,27
1363,1323,55,7,348,348,10.48219178,1,5.83,ES,0,1,2,1,,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,1.333333333,18,23,m,-1,-6,skip,0.958333333,skip,y2011,1,0,Threshold and Above,38,82,17,33,97,81,0,0,0,0,0,0,24
1364,1323,56,7,192,198,10.48219178,0,6.09,RESOLVED,0,1,4,1,8.19,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,1.333333333,,,,,,,,,y2011,1,0,Threshold and Above,22,43,40,40,11,42,0,0,0,0,0,0,15
1365,1323,57,7,273,273,10.48219178,1,6.49,RESOLVED,0,1,3,1,7.88,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,1.333333333,18,23,1,2,-3,same,1.095238095,no,y2011,1,0,Threshold and Above,61,99,22,35,27,29,0,0,0,0,0,0,21
1366,1323,58,8,-1,416,10.48219178,0,10,RESOLVED,0,1,4,1,10,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,2.333333333,,,,,,,,,y2011,0,1,Threshold and Above,19,45,24,87,53,91,97,0,0,0,0,0,24
1367,1323,59,8,414,414,10.48219178,1,7.16,RESOLVED,0,1,4,1,8,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,2.333333333,,,,,,,,,y2011,1,0,Threshold and Above,59,12,93,59,88,42,61,0,0,0,0,0,25
1368,1323,60,8,335,335,10.48219178,1,6.35,RESOLVED,0,1,4,1,7.18,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,2.333333333,,,,,,,,,y2011,1,0,Threshold and Above,92,64,70,40,21,25,23,0,0,0,0,0,22
1369,1323,61,9,440,540,10.48219178,0,7.39,RESOLVED,0,1,4,1,8.29,5.666666667,3.227272727,4.384615385,-0.430481283,-0.226244344,3.333333333,,,,,,,,,y2011,1,0,Threshold and Above,70,75,55,55,63,99,63,60,0,0,0,0,30
1370,1324,1,1,33,33,8.956164384,1,6.46,RESOLVED,1,1,2,1,7.76,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-4.473684211,,,,,,,,,y2011,1,0,Below Threshold,9,24,0,0,0,0,0,0,0,0,0,0,6
1371,1324,2,1,13,13,8.956164384,1,2.94,RESOLVED,1,1,3,0,3.67,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-4.473684211,,,,,,,,,y2011,1,0,Below Threshold,3,10,0,0,0,0,0,0,0,0,0,0,2
1372,1324,3,1,44,44,8.956164384,1,2.79,RESOLVED,1,1,3,0,3.6,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-4.473684211,,,,,,,,,y2011,1,0,Below Threshold,24,20,0,0,0,0,0,0,0,0,0,0,3
1373,1324,4,2,73,73,8.956164384,1,6.59,RESOLVED,1,1,2,1,8.42,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-3.473684211,,,,,,,,,y2011,1,0,Below Threshold,4,69,0,0,0,0,0,0,0,0,0,0,5
1374,1324,5,2,69,69,8.956164384,1,4.17,LT,1,1,2,1,4.98,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-3.473684211,,,,,,,,,y2011,1,0,Below Threshold,41,28,0,0,0,0,0,0,0,0,0,0,6
1375,1324,6,2,73,73,8.956164384,1,6.81,LT,1,1,2,1,7.45,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-3.473684211,,,,,,,,,y2011,1,0,Below Threshold,18,55,0,0,0,0,0,0,0,0,0,0,6
1376,1324,7,3,100,100,8.956164384,1,3.47,LT,1,1,2,1,8.25,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-2.473684211,5,7,0,0,-2,same,1,no,y2011,1,0,Below Threshold,44,56,0,0,0,0,0,0,0,0,0,0,7
1377,1324,8,3,146,146,8.956164384,1,4.6,LT,1,1,2,1,8.21,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-2.473684211,6,8,0,1,-1,same,1.142857143,no,y2011,1,0,Below Threshold,47,99,0,0,0,0,0,0,0,0,0,0,7
1378,1324,9,3,131,131,8.956164384,1,2.83,LT,1,1,3,1,5.03,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-2.473684211,,,,,,,,,y2011,1,0,Below Threshold,66,65,0,0,0,0,0,0,0,0,0,0,9
1379,1324,10,4,221,221,8.956164384,1,4.97,LT,1,1,2,1,6.65,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-1.473684211,8,14,0,1,-5,same,1.076923077,no,y2011,1,0,Below Threshold,85,49,87,0,0,0,0,0,0,0,0,0,13
1380,1324,11,4,103,103,8.956164384,1,3.87,LT,1,1,3,1,8.35,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-1.473684211,,,,,,,,,y2011,1,0,Below Threshold,33,21,49,0,0,0,0,0,0,0,0,0,10
1381,1324,12,4,-1,177,8.956164384,0,10,CK,1,1,3,1,,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-1.473684211,16,27,y,15,4,extra,2.25,no,y2011,0,1,Below Threshold,83,26,68,0,0,0,0,0,0,0,0,0,12
1382,1324,13,5,-1,236,8.956164384,0,10,CK,1,1,2,1,,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-0.473684211,11,17,m,1,-5,same,1.0625,no,y2011,0,1,Below Threshold,79,68,65,24,0,0,0,0,0,0,0,0,16
1383,1324,14,5,187,187,8.956164384,1,6.38,CK,1,1,3,1,,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,-0.473684211,13,22,y,8,-1,same,1.571428571,no,y2011,1,0,Below Threshold,48,94,24,21,0,0,0,0,0,0,0,0,14
1384,1324,16,6,257,257,8.956164384,1,7.48,CK,1,1,4,0,,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,0.526315789,,,y,,,,,,y2011,1,0,Threshold and Above,18,31,23,91,94,0,0,0,0,0,0,0,17
1385,1324,49,7,333,333,8.956164384,1,7.61,AS,1,1,4,1,8.47,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,1.526315789,25,29,2,6,2,extra,1.260869565,no,y2011,1,0,Threshold and Above,38,77,28,65,92,33,0,0,0,0,0,0,23
1386,1324,50,7,-1,298,8.956164384,0,10,AS,1,1,4,1,10,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,1.526315789,,,,,,,,,y2011,0,1,Threshold and Above,81,79,12,16,41,69,0,0,0,0,0,0,20
1387,1324,51,7,-1,382,8.956164384,0,10,AS,1,1,4,1,10,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,1.526315789,21,26,2,0,-5,same,1,no,y2011,0,1,Threshold and Above,66,68,13,76,84,75,0,0,0,0,0,0,26
1388,1324,52,6,-1,338,8.956164384,0,10,AS,1,1,4,1,10,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,0.526315789,22,26,2,8,4,extra,1.444444444,no,y2011,0,1,Threshold and Above,94,92,22,51,79,0,0,0,0,0,0,0,18
1389,1324,53,6,-1,292,8.956164384,0,10,AS,1,1,4,1,10,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,0.526315789,25,31,2,14,8,extra,1.823529412,no,y2011,0,1,Threshold and Above,52,62,56,73,49,0,0,0,0,0,0,0,17
1390,1324,54,6,227,227,8.956164384,1,5.62,AS,1,1,4,1,7.29,5.473684211,3.455882353,4.675675676,-0.368636878,-0.145790021,0.526315789,,,,,,,,,y2011,1,0,Threshold and Above,23,34,55,74,41,0,0,0,0,0,0,0,18
1391,1325,1,1,97,97,7.18630137,1,4.07,AS,1,1,2,1,6.64,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-4.86440678,,,,,,,,,y2011,1,0,Below Threshold,32,65,0,0,0,0,0,0,0,0,0,0,5
1392,1325,2,1,27,27,7.18630137,1,3.92,AS,1,1,2,1,6.31,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-4.86440678,,,,,,,,,y2011,1,0,Below Threshold,2,25,0,0,0,0,0,0,0,0,0,0,3
1393,1325,3,1,34,34,7.18630137,1,4.17,LT,1,1,2,1,5.09,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-4.86440678,5,7,0,2,0,same,1.4,no,y2011,1,0,Below Threshold,5,29,0,0,0,0,0,0,0,0,0,0,5
1394,1325,4,2,50,50,7.18630137,1,3.93,LT,1,1,2,1,6.87,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-3.86440678,4,6,1,0,-2,same,1,no,y2011,1,0,Below Threshold,15,35,0,0,0,0,0,0,0,0,0,0,6
1395,1325,5,2,64,64,7.18630137,1,5.85,LT,1,1,2,1,6.97,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-3.86440678,6,12,0,5,-1,same,1.714285714,no,y2011,1,0,Below Threshold,25,39,0,0,0,0,0,0,0,0,0,0,7
1396,1325,6,2,59,60,7.18630137,0,3.19,LT,1,1,2,1,4.66,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-3.86440678,,,,,,,,,y2011,1,0,Below Threshold,45,15,0,0,0,0,0,0,0,0,0,0,6
1397,1325,7,3,149,149,7.18630137,1,6.11,LT,1,1,2,1,8.96,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-2.86440678,4,6,1,-1,-3,skip,0.857142857,skip,y2011,1,0,Below Threshold,96,53,0,0,0,0,0,0,0,0,0,0,7
1398,1325,8,3,135,135,7.18630137,1,3.67,LT,1,1,2,1,5.77,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-2.86440678,,,,,,,,,y2011,1,0,Below Threshold,68,67,0,0,0,0,0,0,0,0,0,0,9
1399,1325,9,3,132,132,7.18630137,1,5.46,LT,1,1,1,1,6.98,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-2.86440678,4,8,0,-1,-5,skip,0.888888889,skip,y2011,1,0,Below Threshold,65,67,0,0,0,0,0,0,0,0,0,0,9
1400,1325,11,4,235,235,7.18630137,1,6.89,HF,1,1,2,1,,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-1.86440678,9,10,1,-1,-2,skip,0.909090909,skip,y2011,1,0,Below Threshold,83,61,91,0,0,0,0,0,0,0,0,0,11
1401,1325,13,5,239,239,7.18630137,1,5.05,HF,1,1,2,1,,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-0.86440678,8,11,1,-4,-7,skip,0.733333333,skip,y2011,1,0,Below Threshold,45,89,46,59,0,0,0,0,0,0,0,0,15
1402,1325,14,5,151,187,7.18630137,0,5.81,HF,1,1,2,1,,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,-0.86440678,9,11,1,-1,-3,skip,0.916666667,skip,y2011,1,0,Below Threshold,73,42,12,60,0,0,0,0,0,0,0,0,12
1403,1325,51,7,301,301,7.18630137,1,7.36,AS,1,1,2,1,8.69,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,1.13559322,,,,,,,,,y2011,1,0,Threshold and Above,42,82,44,38,71,24,0,0,0,0,0,0,23
1404,1325,52,8,322,322,7.18630137,1,7.54,AS,1,1,2,1,8.39,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,2.13559322,12,25,y,-2,-15,skip,0.925925926,skip,y2011,1,0,Threshold and Above,18,24,28,55,94,79,24,0,0,0,0,0,27
1405,1325,53,8,349,349,7.18630137,1,7.89,AS,1,1,2,1,9.13,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,2.13559322,19,27,m,0,-8,same,1,no,y2011,1,0,Threshold and Above,70,77,33,32,77,38,22,0,0,0,0,0,27
1406,1325,54,8,215,215,7.18630137,1,8.25,AS,1,1,2,1,9.56,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,2.13559322,14,21,n,-1,-8,skip,0.954545455,skip,y2011,1,0,Threshold and Above,56,22,16,40,42,19,20,0,0,0,0,0,22
1407,1325,55,9,-1,428,7.18630137,0,10,AS,1,1,3,1,10,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,3.13559322,13,25,m,1,-11,same,1.041666667,no,y2011,0,1,Threshold and Above,60,23,57,55,34,99,15,85,0,0,0,0,24
1408,1325,56,9,-1,382,7.18630137,0,10,AS,1,1,2,1,10,5.86440678,4.15625,4.052631579,-0.291275289,-0.308944326,3.13559322,,,,,,,,,y2011,0,1,Threshold and Above,79,52,26,71,22,64,12,56,0,0,0,0,33
1409,1326,1,1,44,44,10.07671233,1,4.79,ES,1,1,3,0,,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-3.724137931,,,m,,,,,,y2011,1,0,Below Threshold,24,20,0,0,0,0,0,0,0,0,0,0,3
1410,1326,2,1,42,42,10.07671233,1,3.37,ES,1,1,2,1,,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-3.724137931,4,6,m,2,0,same,1.5,no,y2011,1,0,Below Threshold,21,21,0,0,0,0,0,0,0,0,0,0,4
1411,1326,3,1,99,99,10.07671233,1,4.26,ES,1,1,2,1,,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-3.724137931,3,5,m,0,-2,same,1,no,y2011,1,0,Below Threshold,2,97,0,0,0,0,0,0,0,0,0,0,5
1412,1326,4,2,97,97,10.07671233,1,4.99,ES,1,1,2,0,,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-2.724137931,,,y,,,,,,y2011,1,0,Below Threshold,46,51,0,0,0,0,0,0,0,0,0,0,5
1413,1326,5,2,78,68,10.07671233,0,4.31,ES,1,1,2,0,,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-2.724137931,,,m,,,,,,y2011,1,0,Below Threshold,24,44,0,0,0,0,0,0,0,0,0,0,6
1414,1326,6,2,31,31,10.07671233,1,5.97,MH,1,1,3,0,7.38,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-2.724137931,,,,,,,,,y2011,1,0,Below Threshold,15,16,0,0,0,0,0,0,0,0,0,0,6
1415,1326,7,3,152,152,10.07671233,1,5.71,MH,1,1,3,0,9.11,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-1.724137931,,,,,,,,,y2011,1,0,Below Threshold,59,93,0,0,0,0,0,0,0,0,0,0,10
1416,1326,8,3,100,100,10.07671233,1,3.05,MH,1,1,3,0,5.41,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-1.724137931,,,,,,,,,y2011,1,0,Below Threshold,44,56,0,0,0,0,0,0,0,0,0,0,7
1417,1326,9,3,146,146,10.07671233,1,4.9,MH,1,1,3,0,7.28,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-1.724137931,,,,,,,,,y2011,1,0,Below Threshold,47,99,0,0,0,0,0,0,0,0,0,0,7
1418,1326,10,4,179,179,10.07671233,1,7.96,MH,1,1,3,0,9.51,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-0.724137931,,,,,,,,,y2011,1,0,Below Threshold,23,92,64,0,0,0,0,0,0,0,0,0,9
1419,1326,11,4,114,114,10.07671233,1,5.26,MH,1,1,3,0,7.48,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-0.724137931,,,,,,,,,y2011,1,0,Below Threshold,11,27,76,0,0,0,0,0,0,0,0,0,10
1420,1326,38,3,152,152,10.07671233,1,3.89,MH,1,1,4,0,,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-1.724137931,,,0,,,,,,y2011,1,0,Below Threshold,55,97,0,0,0,0,0,0,0,0,0,0,9
1421,1326,39,3,82,82,10.07671233,1,4.74,AS,1,1,4,1,7.03,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-1.724137931,,,,,,,,,y2011,1,0,Below Threshold,77,5,0,0,0,0,0,0,0,0,0,0,6
1422,1326,40,4,168,168,10.07671233,1,5.87,AS,1,1,3,0,7.92,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-0.724137931,,,,,,,,,y2011,1,0,Below Threshold,77,26,65,0,0,0,0,0,0,0,0,0,13
1423,1326,41,4,115,115,10.07671233,1,4.29,AS,1,1,4,0,5.66,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-0.724137931,,,,,,,,,y2011,1,0,Below Threshold,13,64,38,0,0,0,0,0,0,0,0,0,11
1424,1326,42,4,180,180,10.07671233,1,3.83,AS,1,1,4,0,5.86,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,-0.724137931,,,,,,,,,y2011,1,0,Below Threshold,77,65,38,0,0,0,0,0,0,0,0,0,13
1425,1326,43,5,203,202,10.07671233,0,6.23,AS,1,1,4,0,7.28,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,0.275862069,,,,,,,,,y2011,1,0,Threshold and Above,30,34,92,46,0,0,0,0,0,0,0,0,14
1426,1326,44,5,126,206,10.07671233,0,6.97,AS,1,1,4,0,9.28,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,0.275862069,,,,,,,,,y2011,1,0,Threshold and Above,44,45,95,22,0,0,0,0,0,0,0,0,14
1427,1326,45,5,234,233,10.07671233,0,8.45,AS,1,1,4,0,9.83,4.724137931,3.55,2.928571429,-0.248540146,-0.38008342,0.275862069,,,,,,,,,y2011,1,0,Threshold and Above,88,34,77,34,0,0,0,0,0,0,0,0,20
1428,1327,1,1,71,71,11.62739726,1,2.64,AS,1,1,3,1,3.98,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-6.409090909,,,,,,,,,y2011,1,0,Below Threshold,50,21,0,0,0,0,0,0,0,0,0,0,3
1429,1327,2,1,99,99,11.62739726,1,1.85,AS,1,1,2,1,2.75,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-6.409090909,,,,,,,,,y2011,1,0,Below Threshold,2,97,0,0,0,0,0,0,0,0,0,0,5
1430,1327,3,1,24,24,11.62739726,1,3.13,AS,1,1,2,1,3.87,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-6.409090909,,,,,,,,,y2011,1,0,Below Threshold,13,11,0,0,0,0,0,0,0,0,0,0,4
1431,1327,4,2,65,65,11.62739726,1,1.87,AS,1,1,2,1,2.39,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-5.409090909,,,,,,,,,y2011,1,0,Below Threshold,63,2,0,0,0,0,0,0,0,0,0,0,5
1432,1327,5,2,69,69,11.62739726,1,3.55,AS,1,1,2,1,4.35,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-5.409090909,,,,,,,,,y2011,1,0,Below Threshold,57,12,0,0,0,0,0,0,0,0,0,0,5
1433,1327,6,2,67,67,11.62739726,1,2.87,AS,1,1,3,1,3.61,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-5.409090909,,,,,,,,,y2011,1,0,Below Threshold,41,26,0,0,0,0,0,0,0,0,0,0,6
1434,1327,7,3,160,160,11.62739726,1,2.55,RESOLVED,1,1,2,1,6.43,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-4.409090909,3,5,1,-2,-4,skip,0.714285714,skip,y2011,1,0,Below Threshold,72,88,0,0,0,0,0,0,0,0,0,0,7
1435,1327,8,3,132,132,11.62739726,1,3.51,RESOLVED,1,1,2,1,4.3,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-4.409090909,4,8,1,2,-2,same,1.333333333,no,y2011,1,0,Below Threshold,43,89,0,0,0,0,0,0,0,0,0,0,6
1436,1327,9,3,152,152,11.62739726,1,5.91,RESOLVED,1,1,1,1,6.58,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-4.409090909,,,,,,,,,y2011,1,0,Below Threshold,55,97,0,0,0,0,0,0,0,0,0,0,9
1437,1327,10,4,184,184,11.62739726,1,2.31,RESOLVED,1,1,2,1,3.49,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-3.409090909,4,7,1,-1,-4,skip,0.875,skip,y2011,1,0,Below Threshold,73,50,61,0,0,0,0,0,0,0,0,0,8
1438,1327,11,4,168,168,11.62739726,1,2.61,RESOLVED,1,1,2,1,4.2,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-3.409090909,4,7,0,1,-2,same,1.166666667,no,y2011,1,0,Below Threshold,35,53,80,0,0,0,0,0,0,0,0,0,6
1439,1327,12,4,91,91,11.62739726,1,3.98,RESOLVED,1,1,1,1,4.56,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-3.409090909,,,,,,,,,y2011,1,0,Below Threshold,27,29,35,0,0,0,0,0,0,0,0,0,10
1440,1327,13,5,174,174,11.62739726,1,4.14,RESOLVED,1,1,1,1,5.08,7.409090909,6.457142857,4.017857143,-0.128483786,-0.457712533,-2.409090909,6,11,0,-2,-7,skip,0.846153846,skip,y2011,1,0,Below Threshold,88,21,30,35,0,0,0,0,0,0,0,0,13
